time,year,month,lat,lon,lw_down,sw_down,t,wind,q,pstar,Rainf_GPCC,precip,date_time_utc,date_time_local,cosz,diff_rad
1566000,2003,1,-22.698538,-47.642881,443.80032,0,295.8320691,0.44618433,0.019030938,94079.69679,0.000190461,8.81E-05,01/19/2003 3:00,01/19/2003 0:00,0,0
1576800,2003,1,-22.698538,-47.642881,440.44333,0,294.6085148,0.416617912,0.01789999,93932.85997,0.000419289,0.000193858,01/19/2003 6:00,01/19/2003 3:00,0,0
1587600,2003,1,-22.698538,-47.642881,437.423,0,294.2772077,0.43072872,0.017447192,93938.30776,0.000392462,0.000181455,01/19/2003 9:00,01/19/2003 6:00,0.0958149,0
1598400,2003,1,-22.698538,-47.642881,440.07413,250.4803104,295.5505247,0.665501146,0.018440316,94088.14683,0.000302147,0.000139698,01/19/2003 12:00,01/19/2003 9:00,0.717541213,250.4803104
1609200,2003,1,-22.698538,-47.642881,443.3428,569.2098891,297.25359,0.827575035,0.019231562,94061.94674,0.000173844,8.04E-05,01/19/2003 15:00,01/19/2003 12:00,0.99839743,569.2098891
1620000,2003,1,-22.698538,-47.642881,451.367,264.4298745,298.6498514,0.651519877,0.019923009,93891.87231,0.00023969,0.000110821,01/19/2003 18:00,01/19/2003 15:00,0.773861787,264.4298745
1630800,2003,1,-22.698538,-47.642881,441.95468,44.02037531,296.9438513,0.449465974,0.019281303,93823.16852,0.000531713,0.000245837,01/19/2003 21:00,01/19/2003 18:00,0.17546422,44.02037531
1641600,2003,1,-22.698538,-47.642881,433.6466,2.11650995,295.164391,0.544407006,0.017840043,94024.00109,0.000246221,0.00011384,01/20/2003 0:00,01/19/2003 21:00,0,2.11650995
1652400,2003,1,-22.698538,-47.642881,424.13058,0,294.3852879,0.829250909,0.017546151,94064.59545,0.000317261,0,01/20/2003 3:00,01/20/2003 0:00,0,0
1663200,2003,1,-22.698538,-47.642881,419.28107,0,294.310508,1.064073469,0.017753671,93926.80505,0.000171449,0,01/20/2003 6:00,01/20/2003 3:00,0,0
1674000,2003,1,-22.698538,-47.642881,416.93182,0.018272172,294.8938112,1.191706862,0.018260215,93979.18908,6.32E-05,0,01/20/2003 9:00,01/20/2003 6:00,0.09452601,0.018272172
1684800,2003,1,-22.698538,-47.642881,434.9667,118.9571701,296.7658815,1.496366542,0.019801282,94147.15626,7.79E-05,0,01/20/2003 12:00,01/20/2003 9:00,0.717048077,118.9571701
1695600,2003,1,-22.698538,-47.642881,443.83948,345.5797662,298.3807986,1.515149376,0.019532999,94083.27063,0.000268165,0,01/20/2003 15:00,01/20/2003 12:00,0.998263764,337.8842567
1706400,2003,1,-22.698538,-47.642881,456.31543,361.0648675,301.0522263,1.422827292,0.021879858,93926.98414,7.26E-05,0,01/20/2003 18:00,01/20/2003 15:00,0.773440736,325.0804931
1717200,2003,1,-22.698538,-47.642881,440.63773,125.8263148,297.1905816,0.921711158,0.020031793,93911.30873,0.000107799,0,01/20/2003 21:00,01/20/2003 18:00,0.174277273,85.30944627
1728000,2003,1,-22.698538,-47.642881,431.6969,2.028709164,295.860905,0.550914393,0.019509568,94120.69064,0.000134771,0,01/21/2003 0:00,01/20/2003 21:00,0,2.028709164
1738800,2003,1,-22.698538,-47.642881,427.65677,0,297.7974962,1.374966233,0.019960229,94099.70086,8.33E-05,4.02E-05,01/21/2003 3:00,01/21/2003 0:00,0,0
1749600,2003,1,-22.698538,-47.642881,423.07178,0,297.720358,1.276204986,0.019946067,94036.10924,7.84E-05,3.78E-05,01/21/2003 6:00,01/21/2003 3:00,0,0
1760400,2003,1,-22.698538,-47.642881,428.32526,0.003977218,297.8124908,1.257945795,0.019979335,94148.828,0.000113165,5.46E-05,01/21/2003 9:00,01/21/2003 6:00,0.093196283,0.003977218
1771200,2003,1,-22.698538,-47.642881,435.5456,107.5257036,298.720012,1.364122386,0.020857817,94376.03356,0.000447235,0.000215873,01/21/2003 12:00,01/21/2003 9:00,0.716530959,107.5257036
1782000,2003,1,-22.698538,-47.642881,435.62698,210.917798,299.072199,1.431436589,0.020829374,94408.71538,0.000225436,0.000108815,01/21/2003 15:00,01/21/2003 12:00,0.998113732,210.917798
1792800,2003,1,-22.698538,-47.642881,441.40488,462.339599,300.3842021,0.908851633,0.022095458,94317.83654,0.000149079,7.20E-05,01/21/2003 18:00,01/21/2003 15:00,0.772997231,462.339599
1803600,2003,1,-22.698538,-47.642881,445.35513,263.4765282,300.1538753,0.521445234,0.022397634,94316.50902,0.000136408,6.58E-05,01/21/2003 21:00,01/21/2003 18:00,0.17305165,263.4765282
1814400,2003,1,-22.698538,-47.642881,435.42404,1.620193108,298.3393665,0.721027144,0.020673093,94456.26739,0.000276884,0.000133648,01/22/2003 0:00,01/21/2003 21:00,0,1.620193108
1825200,2003,1,-22.698538,-47.642881,432.65955,0,296.0486182,0.634256303,0.018349212,94485.60498,0.000285187,0,01/22/2003 3:00,01/22/2003 0:00,0,0
1836000,2003,1,-22.698538,-47.642881,432.648,0,295.9147597,0.606964262,0.01822612,94378.90491,0.000162336,0,01/22/2003 6:00,01/22/2003 3:00,0,0
1846800,2003,1,-22.698538,-47.642881,430.24417,0,295.8136682,0.572214264,0.01804659,94417.50105,0.000112163,0,01/22/2003 9:00,01/22/2003 6:00,0.091826026,0
1857600,2003,1,-22.698538,-47.642881,438.30292,113.3119145,299.0247746,0.228920752,0.019966718,94604.7476,4.46E-05,0,01/22/2003 12:00,01/22/2003 9:00,0.715989224,113.3119145
1868400,2003,1,-22.698538,-47.642881,453.73425,462.9932819,302.4973336,1.257766222,0.024392906,94608.05209,0.000287942,0,01/22/2003 15:00,01/22/2003 12:00,0.997946269,398.1195914
1879200,2003,1,-22.698538,-47.642881,457.87268,487.6886467,302.0931884,1.177817687,0.025364017,94458.30615,0.000427695,0,01/22/2003 18:00,01/22/2003 15:00,0.772530549,353.4045576
1890000,2003,1,-22.698538,-47.642881,441.77127,169.9031713,298.7487054,1.077055161,0.021201203,94462.20314,0.000365483,0,01/22/2003 21:00,01/22/2003 18:00,0.171787535,169.9031713
1900800,2003,1,-22.698538,-47.642881,413.73355,4.839721801,296.7389518,0.533005349,0.018996227,94584.68007,7.69E-05,0,01/23/2003 0:00,01/22/2003 21:00,0,4.839721801
1911600,2003,1,-22.698538,-47.642881,389.6774,0,295.0173429,0.669232756,0.017414515,94567.88039,0,0,01/23/2003 3:00,01/23/2003 0:00,0,0
1922400,2003,1,-22.698538,-47.642881,411.34854,0,294.0736556,0.370587825,0.016541172,94423.37115,0,0,01/23/2003 6:00,01/23/2003 3:00,0,0
1933200,2003,1,-22.698538,-47.642881,419.8724,0,293.160011,0.194619872,0.015594453,94465.60007,0,0,01/23/2003 9:00,01/23/2003 6:00,0.090415558,0
1944000,2003,1,-22.698538,-47.642881,446.64822,158.1737134,298.4795889,0.671105157,0.020702625,94639.68248,5.04E-05,0,01/23/2003 12:00,01/23/2003 9:00,0.715422227,158.1737134
1954800,2003,1,-22.698538,-47.642881,458.96384,427.169313,303.3584824,1.295119221,0.022902832,94519.30221,0.000324996,0,01/23/2003 15:00,01/23/2003 12:00,0.997760298,369.5615091
1965600,2003,1,-22.698538,-47.642881,456.77975,536.3948742,304.5471167,0.986990456,0.024503095,94271.93979,0.000450786,0,01/23/2003 18:00,01/23/2003 15:00,0.77203996,339.1746471
1976400,2003,1,-22.698538,-47.642881,443.3592,240.0732629,302.527585,0.445334828,0.023601511,94178.18283,0.000297005,0,01/23/2003 21:00,01/23/2003 18:00,0.170485124,240.0732629
1987200,2003,1,-22.698538,-47.642881,424.4002,6.955204962,298.9162176,0.615009886,0.020865155,94374.04108,0.000171356,0,01/24/2003 0:00,01/23/2003 21:00,0,6.955204962
1998000,2003,1,-22.698538,-47.642881,418.59927,0,297.7311818,0.30415574,0.020100964,94381.4359,0.000342962,0.000784757,01/24/2003 3:00,01/24/2003 0:00,0,0
2008800,2003,1,-22.698538,-47.642881,408.41742,0,295.9412369,0.295127259,0.018415886,94204.28978,0.000274714,0.000628594,01/24/2003 6:00,01/24/2003 3:00,0,0
2019600,2003,1,-22.698538,-47.642881,412.6179,0,295.459909,0.356771163,0.017801722,94206.97464,6.33E-05,0.000144847,01/24/2003 9:00,01/24/2003 6:00,0.088965213,0
2030400,2003,1,-22.698538,-47.642881,439.18097,144.0440445,297.7773534,0.709866451,0.019403203,94347.00505,0.00011621,0.00026594,01/24/2003 12:00,01/24/2003 9:00,0.71482932,144.0440445
2041200,2003,1,-22.698538,-47.642881,455.53397,584.6661096,302.0334042,0.667384894,0.023358889,94242.9816,0.000224916,0.000514649,01/24/2003 15:00,01/24/2003 12:00,0.997554728,491.103235
2052000,2003,1,-22.698538,-47.642881,452.68085,684.7317807,301.8493294,0.568370293,0.023564696,94008.67877,0.000374336,0.000856547,01/24/2003 18:00,01/24/2003 15:00,0.771524727,431.4897541
2062800,2003,1,-22.698538,-47.642881,429.59375,346.2444585,300.8513406,0.36945844,0.022444047,93923.12916,0.000249181,0.000570169,01/24/2003 21:00,01/24/2003 18:00,0.169144625,346.2444585
2073600,2003,1,-22.698538,-47.642881,415.8981,4.622930904,299.0762448,0.320865761,0.021305964,94045.50511,0,0,01/25/2003 0:00,01/24/2003 21:00,0,4.622930904
2084400,2003,1,-22.698538,-47.642881,403.87457,0,296.5800766,0.745486645,0.018536824,94074.8208,0,0,01/25/2003 3:00,01/25/2003 0:00,0,0
2095200,2003,1,-22.698538,-47.642881,400.12866,0,295.5538978,1.119533611,0.017527619,93878.57708,0,0,01/25/2003 6:00,01/25/2003 3:00,0,0
2106000,2003,1,-22.698538,-47.642881,406.92914,0,295.03067,1.451907572,0.017441743,93877.40298,0.000150679,0,01/25/2003 9:00,01/25/2003 6:00,0.087475335,0
2116800,2003,1,-22.698538,-47.642881,432.04996,215.7760665,297.5416977,2.345348327,0.019849348,93974.50994,0.000104242,0,01/25/2003 12:00,01/25/2003 9:00,0.714209852,215.7760665
2127600,2003,1,-22.698538,-47.642881,436.11438,799.5589798,299.0945121,2.148729314,0.021679524,93948.02804,0.000387206,0,01/25/2003 15:00,01/25/2003 12:00,0.997328455,629.4000924
2138400,2003,1,-22.698538,-47.642881,440.25244,800.4611717,299.643593,1.827947057,0.021925235,93824.51877,0.000210579,0,01/25/2003 18:00,01/25/2003 15:00,0.770984106,516.017615
2149200,2003,1,-22.698538,-47.642881,431.862,280.7812951,298.0480165,0.809088169,0.020883693,93865.63214,0.000151031,0,01/25/2003 21:00,01/25/2003 18:00,0.167766256,280.7812951
2160000,2003,1,-22.698538,-47.642881,457.8411,0.813967387,299.8675365,0.495959304,0.023750185,94156.51025,0.000346168,0,01/26/2003 0:00,01/25/2003 21:00,0,0.813967387
2170800,2003,1,-22.698538,-47.642881,452.92004,0,297.3869836,1.445355098,0.021250327,94305.59161,0.000588814,0.000463755,01/26/2003 3:00,01/26/2003 0:00,0,0
2181600,2003,1,-22.698538,-47.642881,438.27478,0,293.8885266,2.711116468,0.016889339,94246.01857,0.00069924,0.000550728,01/26/2003 6:00,01/26/2003 3:00,0,0
2192400,2003,1,-22.698538,-47.642881,418.19885,0,290.8974793,2.974499641,0.013670879,94355.53106,0.000287985,0.000226819,01/26/2003 9:00,01/26/2003 6:00,0.085946286,0
2203200,2003,1,-22.698538,-47.642881,407.47946,32.66644169,290.1303459,2.893417029,0.012861245,94584.70714,0.000277954,0.000218919,01/26/2003 12:00,01/26/2003 9:00,0.713563166,32.66644169
2214000,2003,1,-22.698538,-47.642881,417.98236,404.1819129,293.4811339,4.076405558,0.013317455,94622.65436,0.00010725,8.45E-05,01/26/2003 15:00,01/26/2003 12:00,0.997080364,404.1819129
2224800,2003,1,-22.698538,-47.642881,421.47073,830.3795071,295.02698,3.468659503,0.013687414,94573.43544,2.52E-05,1.98E-05,01/26/2003 18:00,01/26/2003 15:00,0.770417351,609.2098835
2235600,2003,1,-22.698538,-47.642881,404.10312,318.9711149,292.0469538,2.932012254,0.012384687,94583.86122,1.85E-05,1.46E-05,01/26/2003 21:00,01/26/2003 18:00,0.166350246,318.9711149
2246400,2003,1,-22.698538,-47.642881,411.65082,1.453469799,291.1815969,2.66653445,0.012262652,94808.2006,0,0,01/27/2003 0:00,01/26/2003 21:00,0,1.453469799
2257200,2003,1,-22.698538,-47.642881,393.95163,0,289.9634366,2.163143005,0.01254983,94790.38101,5.87E-05,0,01/27/2003 3:00,01/27/2003 0:00,0,0
2268000,2003,1,-22.698538,-47.642881,388.82855,0,289.4238337,1.976425914,0.012204388,94617.28845,0,0,01/27/2003 6:00,01/27/2003 3:00,0,0
2278800,2003,1,-22.698538,-47.642881,404.76352,0,289.7266585,1.916634304,0.012220747,94636.6414,7.42E-05,0,01/27/2003 9:00,01/27/2003 6:00,0.084378439,0
2289600,2003,1,-22.698538,-47.642881,411.90576,132.9917751,292.8178164,2.356236324,0.013965488,94823.9553,7.26E-05,0,01/27/2003 12:00,01/27/2003 9:00,0.712888606,132.9917751
2300400,2003,1,-22.698538,-47.642881,430.6291,358.7758011,296.3182263,2.058946062,0.015941904,94815.48714,0.000108584,0,01/27/2003 15:00,01/27/2003 12:00,0.996809334,317.1660529
2311200,2003,1,-22.698538,-47.642881,434.05838,464.176432,297.4460362,2.143439891,0.017607426,94691.82615,0.000123079,0,01/27/2003 18:00,01/27/2003 15:00,0.769823711,301.4506691
2322000,2003,1,-22.698538,-47.642881,423.55078,140.9129793,293.6658292,1.850170675,0.016469034,94581.91411,0.000104765,0,01/27/2003 21:00,01/27/2003 18:00,0.164896837,140.9129793
2332800,2003,1,-22.698538,-47.642881,410.5355,1.128210717,290.8781631,1.743003825,0.013995395,94722.50645,9.88E-05,0,01/28/2003 0:00,01/27/2003 21:00,0,1.128210717
2343600,2003,1,-22.698538,-47.642881,402.04962,0,290.5399058,0.589183506,0.013385732,94738.61161,0.000161303,0,01/28/2003 3:00,01/28/2003 0:00,0,0
2354400,2003,1,-22.698538,-47.642881,394.4216,0,290.1178037,0.490564026,0.013192474,94620.99347,0.000242293,0,01/28/2003 6:00,01/28/2003 3:00,0,0
2365200,2003,1,-22.698538,-47.642881,401.26242,0,290.0617401,0.437076072,0.013301076,94615.75362,0.000227389,0,01/28/2003 9:00,01/28/2003 6:00,0.082772181,0
2376000,2003,1,-22.698538,-47.642881,412.6932,103.7209503,292.4151031,0.550493781,0.014912431,94742.66329,0.000194031,0,01/28/2003 12:00,01/28/2003 9:00,0.712185514,103.7209503
2386800,2003,1,-22.698538,-47.642881,437.32782,405.7457458,297.438655,0.422264221,0.019148626,94678.23407,0.000171082,0,01/28/2003 15:00,01/28/2003 12:00,0.996514235,401.6604653
2397600,2003,1,-22.698538,-47.642881,470.44278,449.5735448,302.4795186,0.469714919,0.022795735,94453.69622,6.65E-05,0,01/28/2003 18:00,01/28/2003 15:00,0.769202435,404.7591763
2408400,2003,1,-22.698538,-47.642881,462.40338,137.9601769,300.1797162,0.512663575,0.021598797,94325.20564,3.35E-05,0,01/28/2003 21:00,01/28/2003 18:00,0.163406284,137.9601769
2419200,2003,1,-22.698538,-47.642881,430.6398,3.984221042,295.0475573,0.5120399,0.017590969,94464.84208,0.000103578,0,01/29/2003 0:00,01/28/2003 21:00,0,3.984221042
2430000,2003,1,-22.698538,-47.642881,411.15842,0,293.1662245,0.626739109,0.015391303,94497.75705,9.66E-05,0.000108733,01/29/2003 3:00,01/29/2003 0:00,0,0
2440800,2003,1,-22.698538,-47.642881,401.75632,0,292.0797826,0.505775489,0.01462931,94345.26354,7.38E-05,8.31E-05,01/29/2003 6:00,01/29/2003 3:00,0,0
2451600,2003,1,-22.698538,-47.642881,403.788,0,291.7471072,0.464698886,0.014404992,94344.72651,0.00012742,0.000143425,01/29/2003 9:00,01/29/2003 6:00,0.081127915,0
2462400,2003,1,-22.698538,-47.642881,420.06766,70.5566255,294.6398144,0.545017168,0.016652446,94485.61812,0.000117493,0.000132247,01/29/2003 12:00,01/29/2003 9:00,0.711453235,70.5566255
2473200,2003,1,-22.698538,-47.642881,451.4619,219.5849475,300.1378378,0.329069889,0.021224091,94470.19831,0.000137089,0.000154307,01/29/2003 15:00,01/29/2003 12:00,0.996193933,204.4127041
2484000,2003,1,-22.698538,-47.642881,450.50568,328.6921722,299.8335547,0.338899007,0.022705833,94225.79359,0.000247247,0.000278303,01/29/2003 18:00,01/29/2003 15:00,0.76855277,217.5119848
2494800,2003,1,-22.698538,-47.642881,429.77448,119.8438867,296.824139,0.594145359,0.020074996,94128.4116,0.000306724,0.00034525,01/29/2003 21:00,01/29/2003 18:00,0.161878853,119.8438867
2505600,2003,1,-22.698538,-47.642881,424.1351,1.212840813,294.4115398,0.635655093,0.0173474,94302.23129,0.000242537,0.000273,01/30/2003 0:00,01/29/2003 21:00,0,1.212840813
2516400,2003,1,-22.698538,-47.642881,418.91736,0,293.9515067,0.925201499,0.015464435,94329.5664,0.00015495,0,01/30/2003 3:00,01/30/2003 0:00,0,0
2527200,2003,1,-22.698538,-47.642881,418.1093,0,293.0167398,0.740738361,0.014698266,94196.90834,5.08E-05,0,01/30/2003 6:00,01/30/2003 3:00,0,0
2538000,2003,1,-22.698538,-47.642881,409.3094,0,292.0993327,0.682262956,0.013936915,94217.08307,5.32E-05,0,01/30/2003 9:00,01/30/2003 6:00,0.079446056,0
2548800,2003,1,-22.698538,-47.642881,415.3342,132.33427,298.0957403,0.66535114,0.017877809,94361.44824,6.06E-05,0,01/30/2003 12:00,01/30/2003 9:00,0.710691115,117.4718389
2559600,2003,1,-22.698538,-47.642881,443.54654,331.2355725,301.6491948,0.909976838,0.021111472,94322.14281,0.000276744,0,01/30/2003 15:00,01/30/2003 12:00,0.995847292,212.9566092
2570400,2003,1,-22.698538,-47.642881,447.6236,253.5210539,300.7962223,1.431909743,0.021548315,94161.99183,0.000452018,0,01/30/2003 18:00,01/30/2003 15:00,0.767873967,161.7252916
2581200,2003,1,-22.698538,-47.642881,432.4987,108.3280048,298.5368145,1.618338655,0.019518881,94127.27618,0.000346393,0,01/30/2003 21:00,01/30/2003 18:00,0.160314822,108.3280048
2592000,2003,1,-22.698538,-47.642881,395.8997,2.06306777,294.3344489,1.330220809,0.015083758,94283.58312,7.47E-05,0,01/31/2003 0:00,01/30/2003 21:00,0,2.06306777
2602800,2003,1,-22.698538,-47.642881,378.0511,0,292.5051523,1.917003408,0.013689514,94435.28701,0,0,01/31/2003 3:00,01/31/2003 0:00,0,0
2613600,2003,1,-22.698538,-47.642881,380.5561,0,291.286554,1.712367787,0.012867486,94334.82592,0,0,01/31/2003 6:00,01/31/2003 3:00,0,0
2624400,2003,1,-22.698538,-47.642881,386.30182,0,290.3615932,1.603122567,0.012232896,94336.8247,0,0,01/31/2003 9:00,01/31/2003 6:00,0.077727037,0
2635200,2003,1,-22.698538,-47.642881,392.57468,135.7160641,295.0495008,2.149496148,0.014066916,94447.30455,0,0,01/31/2003 12:00,01/31/2003 9:00,0.709898505,121.3025194
2646000,2003,1,-22.698538,-47.642881,433.14694,428.8165009,306.086686,1.479648271,0.018346219,94418.81447,0,0,01/31/2003 15:00,01/31/2003 12:00,0.995473175,206.5794103
2656800,2003,1,-22.698538,-47.642881,460.36996,437.4451228,308.7187923,2.253898788,0.01881654,94252.99525,0,0,01/31/2003 18:00,01/31/2003 15:00,0.767165278,40.20742866
2667600,2003,1,-22.698538,-47.642881,440.5414,173.7777917,301.9868418,2.876112798,0.017857529,94126.90304,1.93E-05,0.00139688,01/31/2003 21:00,01/31/2003 18:00,0.158714484,173.7777917
0,2003,2,-22.698538,-47.642881,395.39026,3.954766746,295.2448797,2.848350231,0.015179514,94367.04506,0,0,02/01/2003 0:00,01/31/2003 21:00,0,3.954766746
10800,2003,2,-22.698538,-47.642881,393.637,0,295.7064065,2.363119186,0.016958541,94409.22904,0,0,02/01/2003 3:00,02/01/2003 0:00,0,0
21600,2003,2,-22.698538,-47.642881,408.28644,0,295.0518571,1.993059654,0.016515293,94245.04864,0,0,02/01/2003 6:00,02/01/2003 3:00,0,0
32400,2003,2,-22.698538,-47.642881,413.0127,0,294.7259534,1.808814304,0.016277348,94172.55792,0,0,02/01/2003 9:00,02/01/2003 6:00,0.075971301,0
43200,2003,2,-22.698538,-47.642881,411.0119,234.023349,296.6673549,2.925072531,0.016404889,94254.96628,0,0,02/01/2003 12:00,02/01/2003 9:00,0.70907476,230.2270775
54000,2003,2,-22.698538,-47.642881,411.8701,762.8875679,301.8005218,2.350961228,0.017073787,94199.72081,1.50E-05,0,02/01/2003 15:00,02/01/2003 12:00,0.995070444,550.9316714
64800,2003,2,-22.698538,-47.642881,421.3112,749.1971256,302.9095526,2.344347268,0.017439845,93986.41057,2.61E-05,0,02/01/2003 18:00,02/01/2003 15:00,0.76642596,418.9696338
75600,2003,2,-22.698538,-47.642881,412.39102,369.4434578,298.9995918,2.426700737,0.018347204,93968.28938,4.11E-05,0,02/01/2003 21:00,02/01/2003 18:00,0.157078146,369.4434578
86400,2003,2,-22.698538,-47.642881,403.54648,6.692754348,296.138762,2.371925092,0.017935692,94203.77735,0,0,02/02/2003 0:00,02/01/2003 21:00,0,6.692754348
97200,2003,2,-22.698538,-47.642881,406.7578,0,296.6149868,1.58223177,0.017177032,94208.28854,0,0,02/02/2003 3:00,02/02/2003 0:00,0,0
108000,2003,2,-22.698538,-47.642881,416.89703,0,296.5510888,1.394488485,0.017018485,94141.42787,0,0,02/02/2003 6:00,02/02/2003 3:00,0,0
118800,2003,2,-22.698538,-47.642881,413.43622,0,296.4668597,1.229419296,0.016973623,94177.28833,0,0,02/02/2003 9:00,02/02/2003 6:00,0.07417931,0
129600,2003,2,-22.698538,-47.642881,414.7786,252.5499198,299.224356,1.444898778,0.018254089,94302.22844,3.06E-05,0.000108563,02/02/2003 12:00,02/02/2003 9:00,0.708219243,250.2361635
140400,2003,2,-22.698538,-47.642881,422.11414,815.9114394,299.720352,1.607370494,0.019128555,94294.9977,8.03E-05,0.000284381,02/02/2003 15:00,02/02/2003 12:00,0.994637966,608.81391
151200,2003,2,-22.698538,-47.642881,427.19107,849.232275,300.6936667,2.035770916,0.019583462,94156.3366,7.54E-05,0.00026697,02/02/2003 18:00,02/02/2003 15:00,0.765655276,467.7375401
162000,2003,2,-22.698538,-47.642881,419.08438,403.7031478,299.37805,1.964172806,0.019381724,94165.78873,8.26E-05,0.000292574,02/02/2003 21:00,02/02/2003 18:00,0.155406127,403.7031478
172800,2003,2,-22.698538,-47.642881,404.0426,5.107381052,297.1106399,1.837647455,0.017924448,94393.64378,7.40E-05,0.00026219,02/03/2003 0:00,02/02/2003 21:00,0,5.107381052
183600,2003,2,-22.698538,-47.642881,407.02768,0,297.4105614,1.852171326,0.0192752,94471.99125,0,0,02/03/2003 3:00,02/03/2003 0:00,0,0
194400,2003,2,-22.698538,-47.642881,425.903,0,296.9325985,1.80723865,0.018795405,94393.35293,0,0,02/03/2003 6:00,02/03/2003 3:00,0,0
205200,2003,2,-22.698538,-47.642881,423.63666,0,296.7047018,1.703197419,0.018431726,94483.52792,1.73E-05,0,02/03/2003 9:00,02/03/2003 6:00,0.072351539,0
216000,2003,2,-22.698538,-47.642881,423.95734,162.3734655,297.4727755,2.45128794,0.01853185,94634.71799,7.08E-05,0,02/03/2003 12:00,02/03/2003 9:00,0.707331324,162.3734655
226800,2003,2,-22.698538,-47.642881,425.6947,702.2525366,300.4425194,1.769425953,0.019297786,94707.55815,6.63E-05,0,02/03/2003 15:00,02/03/2003 12:00,0.994174613,678.077436
237600,2003,2,-22.698538,-47.642881,423.66254,795.0311012,300.9654265,1.687563214,0.020137897,94540.77368,6.84E-05,0,02/03/2003 18:00,02/03/2003 15:00,0.764852496,679.4729224
248400,2003,2,-22.698538,-47.642881,423.03894,290.2729163,299.5635067,1.922991934,0.019772122,94551.3556,2.60E-05,0,02/03/2003 21:00,02/03/2003 18:00,0.15369876,290.2729163
